order_no,customer_id,seller_id,total_amount,status,id,created_at,updated_at,is_deleted
ORD-20250240,395,3129,1885089.1500000001,pending,241,2025-11-12 20:27:43.332417,2025-11-25 20:27:43.339938,0
ORD-20250241,377,2750,596449.44,shipped,242,2025-11-20 20:27:43.339592,2025-11-25 20:27:43.341964,0
ORD-20250242,59,2491,3144368.74,pending,243,2025-10-07 20:27:43.341577,2025-11-25 20:27:43.348029,0
ORD-20250243,435,4364,1901997.5600000003,done,244,2025-10-04 20:27:43.347683,2025-11-25 20:27:43.353504,0
ORD-20250244,575,1450,7940.8,done,245,2025-11-12 20:27:43.353178,2025-11-25 20:27:43.354786,0
ORD-20250245,567,981,1982751.0300000003,shipped,246,2025-10-04 20:27:43.353998,2025-11-25 20:27:43.359045,0
ORD-20250246,397,259,1697070.38,shipped,247,2025-11-23 20:27:43.358681,2025-11-25 20:27:43.364106,0
ORD-20250247,474,3890,414562.61000000004,paid,248,2025-11-04 20:27:43.363746,2025-11-25 20:27:43.368101,0
ORD-20250248,75,1395,1134248.87,done,249,2025-10-24 20:27:43.367723,2025-11-25 20:27:43.371643,0
ORD-20250249,245,3112,3791734.94,shipped,250,2025-10-06 20:27:43.371279,2025-11-25 20:27:43.379229,0
ORD-20250250,227,2673,87983.63,shipped,251,2025-11-04 20:27:43.417807,2025-11-25 20:27:43.422694,0
ORD-20250251,245,1203,1998434.8499999999,paid,252,2025-11-19 20:27:43.422285,2025-11-25 20:27:43.427938,0
ORD-20250252,395,1624,1336670.64,shipped,253,2025-11-24 20:27:43.427530,2025-11-25 20:27:43.432123,0
ORD-20250253,468,321,1172649.85,pending,254,2025-11-04 20:27:43.431778,2025-11-25 20:27:43.434962,0
ORD-20250254,178,3046,1153013.8199999998,pending,255,2025-11-15 20:27:43.434614,2025-11-25 20:27:43.440722,0
ORD-20250255,523,3873,965650.69,done,256,2025-11-14 20:27:43.440385,2025-11-25 20:27:43.445381,0
ORD-20250256,309,2154,1804516.04,done,257,2025-11-19 20:27:43.445041,2025-11-25 20:27:43.451278,0
ORD-20250257,495,4436,1170181.09,paid,258,2025-11-03 20:27:43.450875,2025-11-25 20:27:43.454659,0
ORD-20250258,585,376,84265.6,pending,259,2025-11-21 20:27:43.454276,2025-11-25 20:27:43.456044,0
ORD-20250259,161,4914,915249.1399999999,done,260,2025-11-11 20:27:43.455189,2025-11-25 20:27:43.458352,0
ORD-20250260,157,185,1050318.48,paid,261,2025-10-09 20:27:43.457937,2025-11-25 20:27:43.463915,0
ORD-20250261,305,1571,2255639.4000000004,done,262,2025-09-27 20:27:43.463509,2025-11-25 20:27:43.471581,0
ORD-20250262,453,3549,2062632.0899999999,paid,263,2025-11-10 20:27:43.471119,2025-11-25 20:27:43.478167,0
ORD-20250263,497,2789,1380838.6800000002,done,264,2025-10-16 20:27:43.477831,2025-11-25 20:27:43.482691,0
ORD-20250264,494,2027,2764634.17,done,265,2025-11-08 20:27:43.482341,2025-11-25 20:27:43.488824,0
ORD-20250265,418,1810,1403387.58,done,266,2025-11-07 20:27:43.488451,2025-11-25 20:27:43.493585,0
ORD-20250266,467,1175,993763.6699999999,shipped,267,2025-10-20 20:27:43.493262,2025-11-25 20:27:43.495538,0
ORD-20250267,402,345,996231.92,done,268,2025-10-24 20:27:43.495217,2025-11-25 20:27:43.499769,0
ORD-20250268,481,3963,246315.77999999997,paid,269,2025-10-29 20:27:43.499379,2025-11-25 20:27:43.502542,0
ORD-20250269,494,2323,434830.87,pending,270,2025-10-15 20:27:43.502115,2025-11-25 20:27:43.505147,0
ORD-20250270,328,663,1499777.8999999997,done,271,2025-10-20 20:27:43.504498,2025-11-25 20:27:43.510891,0
ORD-20250271,456,2985,369131.69,done,272,2025-11-03 20:27:43.510501,2025-11-25 20:27:43.514908,0
ORD-20250272,177,1686,565879.6799999999,done,273,2025-11-23 20:27:43.514535,2025-11-25 20:27:43.517109,0
ORD-20250273,285,462,1221200.01,done,274,2025-10-24 20:27:43.516693,2025-11-25 20:27:43.522320,0
ORD-20250274,367,2300,988659.31,done,275,2025-10-27 20:27:43.521984,2025-11-25 20:27:43.526024,0
ORD-20250275,343,1577,805804.98,shipped,276,2025-11-08 20:27:43.525512,2025-11-25 20:27:43.529363,0
ORD-20250276,475,3922,677881.98,paid,277,2025-10-31 20:27:43.529042,2025-11-25 20:27:43.532899,0
ORD-20250277,150,2182,933546.63,pending,278,2025-11-18 20:27:43.532589,2025-11-25 20:27:43.537248,0
ORD-20250278,570,3270,1101368.4300000002,pending,279,2025-11-07 20:27:43.536903,2025-11-25 20:27:43.541780,0
ORD-20250279,579,2994,1300491.24,done,280,2025-11-05 20:27:43.541433,2025-11-25 20:27:43.547085,0
ORD-20250280,543,3124,2724812.73,done,281,2025-10-04 20:27:43.546728,2025-11-25 20:27:43.553102,0
ORD-20250281,132,1668,1425949.0899999999,shipped,282,2025-10-21 20:27:43.552755,2025-11-25 20:27:43.559266,0
ORD-20250282,265,894,849859.7,done,283,2025-09-29 20:27:43.558867,2025-11-25 20:27:43.566148,0
ORD-20250283,7,4085,2227987.5300000003,done,284,2025-09-26 20:27:43.565728,2025-11-25 20:27:43.571986,0
ORD-20250284,417,3671,786527.3800000001,pending,285,2025-10-09 20:27:43.571640,2025-11-25 20:27:43.574610,0
ORD-20250285,453,4729,1251118.29,pending,286,2025-10-02 20:27:43.574270,2025-11-25 20:27:43.577286,0
ORD-20250286,156,4527,580584.8,paid,287,2025-10-19 20:27:43.576934,2025-11-25 20:27:43.581345,0
ORD-20250287,220,251,1005609.77,pending,288,2025-10-28 20:27:43.580941,2025-11-25 20:27:43.587127,0
ORD-20250288,135,4260,1217941.31,shipped,289,2025-10-03 20:27:43.586710,2025-11-25 20:27:43.592111,0
ORD-20250289,271,3979,768648.3999999999,done,290,2025-11-16 20:27:43.591716,2025-11-25 20:27:43.596199,0
ORD-20250290,290,3904,894031.1799999999,shipped,291,2025-11-10 20:27:43.595763,2025-11-25 20:27:43.597886,0
ORD-20250291,418,2437,726449.3600000001,pending,292,2025-11-09 20:27:43.596963,2025-11-25 20:27:43.600031,0
ORD-20250292,497,41,654582.1699999999,pending,293,2025-10-13 20:27:43.599664,2025-11-25 20:27:43.603886,0
ORD-20250293,467,3227,527374.51,paid,294,2025-10-02 20:27:43.603524,2025-11-25 20:27:43.607654,0
ORD-20250294,402,2060,333094.32,paid,295,2025-10-26 20:27:43.607293,2025-11-25 20:27:43.608875,0
ORD-20250295,144,4554,1040766.25,pending,296,2025-11-17 20:27:43.608158,2025-11-25 20:27:43.613124,0
ORD-20250296,13,3676,1972491.1199999996,pending,297,2025-10-27 20:27:43.612574,2025-11-25 20:27:43.619139,0
ORD-20250297,474,1928,68662.42,done,298,2025-11-09 20:27:43.618791,2025-11-25 20:27:43.620424,0
ORD-20250298,218,670,1138399.02,shipped,299,2025-10-08 20:27:43.619649,2025-11-25 20:27:43.626255,0
ORD-20250299,410,94,723478.7200000001,done,300,2025-10-04 20:27:43.625908,2025-11-25 20:27:43.631222,0
ORD-20250300,285,3778,1780643.72,shipped,301,2025-11-21 20:27:43.669589,2025-11-25 20:27:43.677344,0
ORD-20250301,414,4470,2403481.9699999997,done,302,2025-10-19 20:27:43.676957,2025-11-25 20:27:43.683911,0
ORD-20250302,147,3349,5112.72,done,303,2025-10-29 20:27:43.683299,2025-11-25 20:27:43.685366,0
ORD-20250303,5,747,1045606.5299999999,done,304,2025-10-01 20:27:43.684498,2025-11-25 20:27:43.689469,0
ORD-20250304,128,1385,1052404.3499999999,done,305,2025-09-28 20:27:43.689092,2025-11-25 20:27:43.693926,0
ORD-20250305,209,2998,307646.85,shipped,306,2025-10-18 20:27:43.693582,2025-11-25 20:27:43.695929,0
ORD-20250306,83,1566,1015504.63,pending,307,2025-10-20 20:27:43.695578,2025-11-25 20:27:43.700475,0
ORD-20250307,438,4983,1152893.6099999999,pending,308,2025-10-26 20:27:43.700133,2025-11-25 20:27:43.703400,0
ORD-20250308,553,4860,1384887.58,paid,309,2025-09-26 20:27:43.703062,2025-11-25 20:27:43.707826,0
ORD-20250309,514,4657,864264.78,done,310,2025-11-24 20:27:43.707477,2025-11-25 20:27:43.713159,0
ORD-20250310,209,4437,3189457.3499999996,done,311,2025-11-03 20:27:43.712702,2025-11-25 20:27:43.719714,0
ORD-20250311,167,3909,984379.76,done,312,2025-11-04 20:27:43.719366,2025-11-25 20:27:43.722253,0
ORD-20250312,175,1904,720177.0900000001,shipped,313,2025-09-28 20:27:43.721910,2025-11-25 20:27:43.724382,0
ORD-20250313,242,178,704563.5499999999,shipped,314,2025-10-03 20:27:43.724050,2025-11-25 20:27:43.728425,0
ORD-20250314,434,2249,1659907.19,paid,315,2025-10-20 20:27:43.728095,2025-11-25 20:27:43.735319,0
ORD-20250315,522,1402,1360468.37,done,316,2025-10-07 20:27:43.734944,2025-11-25 20:27:43.740537,0
ORD-20250316,75,3659,1006050.4000000001,pending,317,2025-09-29 20:27:43.740187,2025-11-25 20:27:43.745469,0
ORD-20250317,333,807,803254.85,done,318,2025-10-25 20:27:43.745119,2025-11-25 20:27:43.750179,0
ORD-20250318,293,4099,574470.34,pending,319,2025-11-09 20:27:43.749825,2025-11-25 20:27:43.754216,0
ORD-20250319,319,1040,358576.08999999997,shipped,320,2025-11-01 20:27:43.753784,2025-11-25 20:27:43.756554,0
ORD-20250320,63,1646,1752266.9100000001,shipped,321,2025-09-27 20:27:43.756180,2025-11-25 20:27:43.760312,0
ORD-20250321,292,3962,576224.4,done,322,2025-10-25 20:27:43.759972,2025-11-25 20:27:43.763608,0
ORD-20250322,135,3541,1133518.49,pending,323,2025-11-14 20:27:43.763059,2025-11-25 20:27:43.768357,0
ORD-20250323,320,4164,46618.56,shipped,324,2025-11-06 20:27:43.767953,2025-11-25 20:27:43.769909,0
ORD-20250324,138,1588,331529.98,shipped,325,2025-10-02 20:27:43.768916,2025-11-25 20:27:43.772784,0
ORD-20250325,562,4018,885002.77,paid,326,2025-11-16 20:27:43.771827,2025-11-25 20:27:43.777399,0
ORD-20250326,497,440,1847931.5400000003,shipped,327,2025-10-06 20:27:43.777026,2025-11-25 20:27:43.782666,0
ORD-20250327,205,131,113065.56,shipped,328,2025-11-14 20:27:43.782289,2025-11-25 20:27:43.784499,0
ORD-20250328,414,3734,725086.02,done,329,2025-11-14 20:27:43.783213,2025-11-25 20:27:43.787431,0
ORD-20250329,231,3842,211906.5,done,330,2025-10-15 20:27:43.787069,2025-11-25 20:27:43.790184,0
ORD-20250330,487,1897,2940340.02,done,331,2025-11-23 20:27:43.789794,2025-11-25 20:27:43.796721,0
ORD-20250331,296,4078,1793787.9300000002,paid,332,2025-11-04 20:27:43.796327,2025-11-25 20:27:43.800982,0
ORD-20250332,446,2280,1325661.57,done,333,2025-10-25 20:27:43.800607,2025-11-25 20:27:43.805893,0
ORD-20250333,121,3042,1382187.71,done,334,2025-11-21 20:27:43.805571,2025-11-25 20:27:43.812265,0
ORD-20250334,16,259,813954.04,pending,335,2025-10-23 20:27:43.811910,2025-11-25 20:27:43.814761,0
ORD-20250335,139,2287,749503.76,done,336,2025-10-21 20:27:43.814116,2025-11-25 20:27:43.820788,0
ORD-20250336,561,1901,2000463.26,done,337,2025-10-14 20:27:43.820447,2025-11-25 20:27:43.826135,0
ORD-20250337,199,561,2956833.37,paid,338,2025-11-07 20:27:43.825769,2025-11-25 20:27:43.832677,0
ORD-20250338,399,2265,1343750.2800000003,done,339,2025-11-22 20:27:43.832324,2025-11-25 20:27:43.837115,0
ORD-20250339,165,4102,2494890.5599999996,paid,340,2025-10-13 20:27:43.836765,2025-11-25 20:27:43.842976,0
ORD-20250340,526,3320,42977.87,shipped,341,2025-10-26 20:27:43.842632,2025-11-25 20:27:43.844212,0
ORD-20250341,485,3084,2064058.46,done,342,2025-11-16 20:27:43.843449,2025-11-25 20:27:43.851560,0
ORD-20250342,239,1225,56812.48,done,343,2025-10-06 20:27:43.851070,2025-11-25 20:27:43.853531,0
ORD-20250343,103,353,1857369.9,done,344,2025-10-31 20:27:43.852249,2025-11-25 20:27:43.857757,0
ORD-20250344,9,2483,2954842.04,done,345,2025-10-13 20:27:43.857354,2025-11-25 20:27:43.864145,0
ORD-20250345,464,1171,655320.62,done,346,2025-11-24 20:27:43.863733,2025-11-25 20:27:43.867593,0
ORD-20250346,544,3604,2418586.5100000002,done,347,2025-10-05 20:27:43.867182,2025-11-25 20:27:43.873923,0
ORD-20250347,62,852,1919087.22,shipped,348,2025-11-05 20:27:43.873578,2025-11-25 20:27:43.878313,0
ORD-20250348,255,852,1824360.82,done,349,2025-11-01 20:27:43.877943,2025-11-25 20:27:43.883434,0
ORD-20250349,561,4648,2763420.0700000003,pending,350,2025-10-19 20:27:43.883074,2025-11-25 20:27:43.889056,0
ORD-20250350,579,480,131262.44,shipped,351,2025-11-07 20:27:43.926471,2025-11-25 20:27:43.928611,0
ORD-20250351,123,1064,567119.92,paid,352,2025-10-05 20:27:43.927357,2025-11-25 20:27:43.932586,0
ORD-20250352,536,4455,94447.08,pending,353,2025-10-14 20:27:43.932261,2025-11-25 20:27:43.933922,0
ORD-20250353,239,4092,1004186.1499999999,done,354,2025-11-23 20:27:43.933085,2025-11-25 20:27:43.937042,0
ORD-20250354,580,4770,529720.2,done,355,2025-11-18 20:27:43.936684,2025-11-25 20:27:43.939382,0
ORD-20250355,276,2687,577938.0599999999,done,356,2025-11-04 20:27:43.939033,2025-11-25 20:27:43.940728,0
ORD-20250356,416,4945,587119.72,paid,357,2025-10-18 20:27:43.939925,2025-11-25 20:27:43.943152,0
ORD-20250357,459,1614,390174.42,pending,358,2025-10-03 20:27:43.942786,2025-11-25 20:27:43.945415,0
ORD-20250358,429,4396,1381342.02,shipped,359,2025-11-21 20:27:43.945076,2025-11-25 20:27:43.950246,0
ORD-20250359,265,305,425331.61,paid,360,2025-10-12 20:27:43.949872,2025-11-25 20:27:43.952683,0
ORD-20250360,402,1855,1578565.52,done,361,2025-10-20 20:27:43.952271,2025-11-25 20:27:43.958182,0
ORD-20250361,75,1406,770992.67,shipped,362,2025-11-01 20:27:43.957773,2025-11-25 20:27:43.963339,0
ORD-20250362,11,3580,2485771.6199999996,done,363,2025-10-20 20:27:43.962925,2025-11-25 20:27:43.969571,0
ORD-20250363,245,3400,1550858.86,pending,364,2025-11-03 20:27:43.969076,2025-11-25 20:27:43.975736,0
ORD-20250364,378,24,427614.33,done,365,2025-10-08 20:27:43.975388,2025-11-25 20:27:43.977770,0
ORD-20250365,446,3413,710836.76,shipped,366,2025-10-13 20:27:43.977425,2025-11-25 20:27:43.980707,0
ORD-20250366,223,4408,23644.4,done,367,2025-10-04 20:27:43.980352,2025-11-25 20:27:43.982118,0
ORD-20250367,91,384,1915329.6800000002,shipped,368,2025-10-12 20:27:43.981208,2025-11-25 20:27:43.988483,0
ORD-20250368,9,4258,1533981.06,done,369,2025-09-30 20:27:43.988051,2025-11-25 20:27:43.994713,0
ORD-20250369,101,3409,1359794.43,shipped,370,2025-10-08 20:27:43.994339,2025-11-25 20:27:44.002251,0
ORD-20250370,333,42,694328.0700000001,done,371,2025-10-07 20:27:44.001754,2025-11-25 20:27:44.004923,0
ORD-20250371,284,4415,492491.45999999996,paid,372,2025-10-17 20:27:44.004336,2025-11-25 20:27:44.008312,0
ORD-20250372,346,4683,1338713.09,paid,373,2025-10-18 20:27:44.007911,2025-11-25 20:27:44.015497,0
ORD-20250373,459,4998,2515715.55,paid,374,2025-10-21 20:27:44.015078,2025-11-25 20:27:44.020121,0
ORD-20250374,482,2849,3481503.3400000003,done,375,2025-11-24 20:27:44.019710,2025-11-25 20:27:44.028220,0
ORD-20250375,38,2081,1093331.26,done,376,2025-10-18 20:27:44.027812,2025-11-25 20:27:44.033565,0
ORD-20250376,561,4308,685807.63,shipped,377,2025-11-11 20:27:44.033178,2025-11-25 20:27:44.036714,0
ORD-20250377,147,946,2130853.67,paid,378,2025-10-08 20:27:44.036335,2025-11-25 20:27:44.041143,0
ORD-20250378,494,1515,1636216.54,paid,379,2025-10-07 20:27:44.040777,2025-11-25 20:27:44.045652,0
ORD-20250379,178,2367,806732.21,done,380,2025-11-01 20:27:44.045298,2025-11-25 20:27:44.050289,0
ORD-20250380,460,1664,1693893.26,pending,381,2025-11-20 20:27:44.049922,2025-11-25 20:27:44.054036,0
ORD-20250381,135,509,547409.46,done,382,2025-09-30 20:27:44.053685,2025-11-25 20:27:44.056276,0
ORD-20250382,474,3142,1162294.79,shipped,383,2025-11-15 20:27:44.055920,2025-11-25 20:27:44.060153,0
ORD-20250383,435,4566,2733096.66,done,384,2025-11-13 20:27:44.059761,2025-11-25 20:27:44.067655,0
ORD-20250384,147,3318,1107973.86,done,385,2025-10-03 20:27:44.067189,2025-11-25 20:27:44.074347,0
ORD-20250385,504,4947,2116883.14,done,386,2025-10-13 20:27:44.073965,2025-11-25 20:27:44.082781,0
ORD-20250386,257,3087,296951.63,paid,387,2025-11-12 20:27:44.082370,2025-11-25 20:27:44.087337,0
ORD-20250387,451,3927,1638005.88,done,388,2025-10-09 20:27:44.086935,2025-11-25 20:27:44.094004,0
ORD-20250388,284,2297,654832.44,paid,389,2025-10-27 20:27:44.093598,2025-11-25 20:27:44.096210,0
ORD-20250389,484,3005,1896448.7,done,390,2025-10-06 20:27:44.095796,2025-11-25 20:27:44.101556,0
ORD-20250390,70,1034,363269.32,shipped,391,2025-11-09 20:27:44.101106,2025-11-25 20:27:44.105690,0
ORD-20250391,177,791,808665.78,pending,392,2025-10-18 20:27:44.104623,2025-11-25 20:27:44.108692,0
ORD-20250392,84,2285,103139.09,done,393,2025-10-28 20:27:44.108213,2025-11-25 20:27:44.111344,0
ORD-20250393,13,3804,47277.96,shipped,394,2025-10-23 20:27:44.110961,2025-11-25 20:27:44.112747,0
ORD-20250394,80,3444,307143.82,paid,395,2025-11-17 20:27:44.111889,2025-11-25 20:27:44.114977,0
ORD-20250395,477,3492,1692943.69,paid,396,2025-10-09 20:27:44.114598,2025-11-25 20:27:44.119570,0
ORD-20250396,250,1282,1423993.28,shipped,397,2025-09-28 20:27:44.119200,2025-11-25 20:27:44.124281,0
ORD-20250397,85,2840,1978970.54,pending,398,2025-09-30 20:27:44.123436,2025-11-25 20:27:44.130675,0
ORD-20250398,203,2694,591404.76,shipped,399,2025-10-31 20:27:44.130240,2025-11-25 20:27:44.133250,0
ORD-20250399,477,2482,2039470.74,done,400,2025-11-09 20:27:44.132845,2025-11-25 20:27:44.138976,0
ORD-20250400,505,4533,865666.3200000001,done,401,2025-10-25 20:27:44.177874,2025-11-25 20:27:44.182215,0
ORD-20250401,31,1987,603658.4100000001,done,402,2025-11-16 20:27:44.181785,2025-11-25 20:27:44.184636,0
ORD-20250402,518,1362,714532.44,paid,403,2025-10-02 20:27:44.184250,2025-11-25 20:27:44.187958,0
ORD-20250403,14,937,2054559.7299999997,shipped,404,2025-11-22 20:27:44.187595,2025-11-25 20:27:44.194397,0
ORD-20250404,309,1180,1313114.21,paid,405,2025-11-20 20:27:44.194058,2025-11-25 20:27:44.197130,0
ORD-20250405,577,156,1531609.28,done,406,2025-11-02 20:27:44.196769,2025-11-25 20:27:44.204378,0
ORD-20250406,74,2967,361992.86000000004,done,407,2025-10-20 20:27:44.203970,2025-11-25 20:27:44.209412,0
ORD-20250407,505,1418,6294.78,done,408,2025-11-06 20:27:44.209031,2025-11-25 20:27:44.210605,0
ORD-20250408,5,993,1933445.0899999996,paid,409,2025-10-04 20:27:44.209943,2025-11-25 20:27:44.216809,0
ORD-20250409,565,2354,1867134.81,done,410,2025-10-01 20:27:44.216397,2025-11-25 20:27:44.224528,0
ORD-20250410,74,4301,2789513.1199999996,done,411,2025-10-31 20:27:44.224119,2025-11-25 20:27:44.229163,0
ORD-20250411,565,3134,2251099.85,done,412,2025-11-13 20:27:44.228740,2025-11-25 20:27:44.235901,0
ORD-20250412,59,2488,307260.86,done,413,2025-11-19 20:27:44.235490,2025-11-25 20:27:44.239097,0
ORD-20250413,214,4761,228897.72000000003,done,414,2025-09-29 20:27:44.238705,2025-11-25 20:27:44.240535,0
ORD-20250414,38,1669,914355.1399999999,shipped,415,2025-11-15 20:27:44.239644,2025-11-25 20:27:44.243741,0
ORD-20250415,427,4918,135057.26,done,416,2025-09-28 20:27:44.243350,2025-11-25 20:27:44.245151,0
ORD-20250416,399,2907,1500865.34,paid,417,2025-10-23 20:27:44.244278,2025-11-25 20:27:44.249688,0
ORD-20250417,468,1260,898909.35,done,418,2025-11-11 20:27:44.249316,2025-11-25 20:27:44.252240,0
ORD-20250418,518,4789,2379125.26,done,419,2025-11-10 20:27:44.251882,2025-11-25 20:27:44.258382,0
ORD-20250419,385,241,1578802.28,paid,420,2025-11-08 20:27:44.258028,2025-11-25 20:27:44.264456,0
ORD-20250420,59,3619,851281.8799999999,pending,421,2025-11-05 20:27:44.264037,2025-11-25 20:27:44.268718,0
ORD-20250421,456,4425,214465.08000000002,done,422,2025-11-23 20:27:44.268351,2025-11-25 20:27:44.270055,0
ORD-20250422,377,3200,907336.8099999999,shipped,423,2025-10-11 20:27:44.269250,2025-11-25 20:27:44.274215,0
ORD-20250423,511,3391,1016648.5,done,424,2025-10-28 20:27:44.273865,2025-11-25 20:27:44.278180,0
ORD-20250424,223,3001,790698.24,done,425,2025-10-23 20:27:44.277804,2025-11-25 20:27:44.282504,0
ORD-20250425,135,3201,1285649.27,pending,426,2025-11-16 20:27:44.281698,2025-11-25 20:27:44.286427,0
ORD-20250426,118,3946,612028.3900000001,pending,427,2025-09-26 20:27:44.286038,2025-11-25 20:27:44.290306,0
ORD-20250427,44,4522,2279982.44,paid,428,2025-10-02 20:27:44.289961,2025-11-25 20:27:44.295304,0
ORD-20250428,144,2569,793502.96,pending,429,2025-11-04 20:27:44.294923,2025-11-25 20:27:44.299507,0
ORD-20250429,162,4247,615704.5900000001,paid,430,2025-11-08 20:27:44.299131,2025-11-25 20:27:44.301703,0
ORD-20250430,64,4683,582148.08,done,431,2025-10-13 20:27:44.301333,2025-11-25 20:27:44.303089,0
ORD-20250431,135,3660,1174785.4700000002,pending,432,2025-10-24 20:27:44.302240,2025-11-25 20:27:44.309150,0
ORD-20250432,147,3020,1206316.1,pending,433,2025-09-28 20:27:44.308738,2025-11-25 20:27:44.312440,0
ORD-20250433,41,2016,2904438.51,paid,434,2025-10-26 20:27:44.312026,2025-11-25 20:27:44.319230,0
ORD-20250434,31,4781,3036512.8000000003,paid,435,2025-09-26 20:27:44.318823,2025-11-25 20:27:44.325583,0
ORD-20250435,451,3459,184611.19999999998,shipped,436,2025-10-20 20:27:44.325150,2025-11-25 20:27:44.327307,0
ORD-20250436,566,3834,2497259.89,done,437,2025-10-12 20:27:44.326436,2025-11-25 20:27:44.333756,0
ORD-20250437,229,375,1989426.85,paid,438,2025-10-20 20:27:44.333397,2025-11-25 20:27:44.339307,0
ORD-20250438,491,1495,105070.66,done,439,2025-09-29 20:27:44.338941,2025-11-25 20:27:44.341511,0
ORD-20250439,324,1677,954229.8599999999,paid,440,2025-11-04 20:27:44.341136,2025-11-25 20:27:44.345620,0
ORD-20250440,467,917,1677667.42,done,441,2025-11-03 20:27:44.345248,2025-11-25 20:27:44.351172,0
ORD-20250441,11,1837,1908761.04,shipped,442,2025-10-22 20:27:44.350802,2025-11-25 20:27:44.356523,0
ORD-20250442,451,1048,2013556.4500000002,shipped,443,2025-10-01 20:27:44.356133,2025-11-25 20:27:44.361890,0
ORD-20250443,246,900,2215569.98,paid,444,2025-10-22 20:27:44.361521,2025-11-25 20:27:44.367844,0
ORD-20250444,533,3085,1363758.15,paid,445,2025-11-05 20:27:44.367409,2025-11-25 20:27:44.373247,0
ORD-20250445,102,4631,2100462.48,shipped,446,2025-10-03 20:27:44.372717,2025-11-25 20:27:44.379460,0
ORD-20250446,575,1376,2545823.06,shipped,447,2025-11-23 20:27:44.379094,2025-11-25 20:27:44.386035,0
ORD-20250447,412,2705,1186867.3599999999,done,448,2025-11-21 20:27:44.385570,2025-11-25 20:27:44.390457,0
