product_id,warehouse_id,quantity,shelf_location,id,created_at,updated_at,is_deleted
157,1,253,,320,2025-11-25 20:27:31.498807,2025-11-25 20:27:31.498808,0
157,6,1720,,321,2025-11-25 20:27:31.498809,2025-11-25 20:27:31.498810,0
158,6,1427,,322,2025-11-25 20:27:31.498811,2025-11-25 20:27:31.498812,0
159,3,761,,323,2025-11-25 20:27:31.498813,2025-11-25 20:27:31.498814,0
159,6,482,,324,2025-11-25 20:27:31.498815,2025-11-25 20:27:31.498816,0
159,2,651,,325,2025-11-25 20:27:31.498817,2025-11-25 20:27:31.498818,0
160,3,942,,326,2025-11-25 20:27:31.498819,2025-11-25 20:27:31.498820,0
161,3,95,,327,2025-11-25 20:27:31.498821,2025-11-25 20:27:31.498822,0
161,1,1636,,328,2025-11-25 20:27:31.498823,2025-11-25 20:27:31.498824,0
161,2,1554,,329,2025-11-25 20:27:31.498825,2025-11-25 20:27:31.498826,0
162,6,94,,330,2025-11-25 20:27:31.498827,2025-11-25 20:27:31.498828,0
162,1,883,,331,2025-11-25 20:27:31.498829,2025-11-25 20:27:31.498830,0
162,3,759,,332,2025-11-25 20:27:31.498831,2025-11-25 20:27:31.498832,0
163,4,1003,,333,2025-11-25 20:27:31.498833,2025-11-25 20:27:31.498834,0
164,5,1193,,334,2025-11-25 20:27:31.498835,2025-11-25 20:27:31.498836,0
164,1,1984,,335,2025-11-25 20:27:31.498837,2025-11-25 20:27:31.498838,0
165,4,943,,336,2025-11-25 20:27:31.498839,2025-11-25 20:27:31.498840,0
165,6,1755,,337,2025-11-25 20:27:31.498841,2025-11-25 20:27:31.498842,0
166,4,894,,338,2025-11-25 20:27:31.498843,2025-11-25 20:27:31.498844,0
166,6,1598,,339,2025-11-25 20:27:31.498845,2025-11-25 20:27:31.498846,0
166,2,1328,,340,2025-11-25 20:27:31.498847,2025-11-25 20:27:31.498848,0
167,1,1380,,341,2025-11-25 20:27:31.498849,2025-11-25 20:27:31.498850,0
167,4,837,,342,2025-11-25 20:27:31.498851,2025-11-25 20:27:31.498852,0
168,6,1928,,343,2025-11-25 20:27:31.498853,2025-11-25 20:27:31.498854,0
169,4,98,,344,2025-11-25 20:27:31.498855,2025-11-25 20:27:31.498856,0
170,3,1949,,345,2025-11-25 20:27:31.498857,2025-11-25 20:27:31.498858,0
170,5,861,,346,2025-11-25 20:27:31.498859,2025-11-25 20:27:31.498860,0
171,3,1348,,347,2025-11-25 20:27:31.498861,2025-11-25 20:27:31.498862,0
171,4,1000,,348,2025-11-25 20:27:31.498863,2025-11-25 20:27:31.498864,0
172,4,1516,,349,2025-11-25 20:27:31.498865,2025-11-25 20:27:31.498866,0
172,2,637,,350,2025-11-25 20:27:31.498867,2025-11-25 20:27:31.498868,0
172,5,1617,,351,2025-11-25 20:27:31.498869,2025-11-25 20:27:31.498870,0
173,6,1423,,352,2025-11-25 20:27:31.498871,2025-11-25 20:27:31.498872,0
173,5,412,,353,2025-11-25 20:27:31.498873,2025-11-25 20:27:31.498874,0
174,6,879,,354,2025-11-25 20:27:31.498875,2025-11-25 20:27:31.498876,0
174,1,929,,355,2025-11-25 20:27:31.498877,2025-11-25 20:27:31.498878,0
174,5,1465,,356,2025-11-25 20:27:31.498879,2025-11-25 20:27:31.498880,0
175,3,246,,357,2025-11-25 20:27:31.498881,2025-11-25 20:27:31.498882,0
175,4,1932,,358,2025-11-25 20:27:31.498883,2025-11-25 20:27:31.498884,0
176,5,1239,,359,2025-11-25 20:27:31.498885,2025-11-25 20:27:31.498886,0
176,3,453,,360,2025-11-25 20:27:31.498887,2025-11-25 20:27:31.498888,0
177,5,1493,,361,2025-11-25 20:27:31.498889,2025-11-25 20:27:31.498890,0
177,1,1639,,362,2025-11-25 20:27:31.498891,2025-11-25 20:27:31.498892,0
178,6,1706,,363,2025-11-25 20:27:31.498893,2025-11-25 20:27:31.498894,0
178,3,783,,364,2025-11-25 20:27:31.498895,2025-11-25 20:27:31.498896,0
178,4,789,,365,2025-11-25 20:27:31.498897,2025-11-25 20:27:31.498898,0
179,3,194,,366,2025-11-25 20:27:31.498899,2025-11-25 20:27:31.498900,0
179,6,1326,,367,2025-11-25 20:27:31.498901,2025-11-25 20:27:31.498902,0
180,4,1025,,368,2025-11-25 20:27:31.498903,2025-11-25 20:27:31.498904,0
180,3,1058,,369,2025-11-25 20:27:31.498905,2025-11-25 20:27:31.498906,0
180,2,223,,370,2025-11-25 20:27:31.498907,2025-11-25 20:27:31.498908,0
181,6,404,,371,2025-11-25 20:27:31.498909,2025-11-25 20:27:31.498910,0
181,2,78,,372,2025-11-25 20:27:31.498911,2025-11-25 20:27:31.498912,0
181,5,1741,,373,2025-11-25 20:27:31.498913,2025-11-25 20:27:31.498914,0
182,4,481,,374,2025-11-25 20:27:31.498915,2025-11-25 20:27:31.498916,0
183,3,1062,,375,2025-11-25 20:27:31.498917,2025-11-25 20:27:31.498918,0
183,6,1134,,376,2025-11-25 20:27:31.498919,2025-11-25 20:27:31.498920,0
184,1,50,,377,2025-11-25 20:27:31.498921,2025-11-25 20:27:31.498922,0
184,3,1144,,378,2025-11-25 20:27:31.498923,2025-11-25 20:27:31.498924,0
184,2,805,,379,2025-11-25 20:27:31.498925,2025-11-25 20:27:31.498926,0
185,4,1059,,380,2025-11-25 20:27:31.498927,2025-11-25 20:27:31.498928,0
186,3,232,,381,2025-11-25 20:27:31.498929,2025-11-25 20:27:31.498930,0
187,2,1375,,382,2025-11-25 20:27:31.498931,2025-11-25 20:27:31.498932,0
187,6,901,,383,2025-11-25 20:27:31.498933,2025-11-25 20:27:31.498934,0
187,1,1083,,384,2025-11-25 20:27:31.498935,2025-11-25 20:27:31.498936,0
188,2,334,,385,2025-11-25 20:27:31.498937,2025-11-25 20:27:31.498938,0
188,4,349,,386,2025-11-25 20:27:31.498939,2025-11-25 20:27:31.498940,0
189,2,395,,387,2025-11-25 20:27:31.498941,2025-11-25 20:27:31.498942,0
190,5,1926,,388,2025-11-25 20:27:31.498943,2025-11-25 20:27:31.498944,0
191,1,1952,,389,2025-11-25 20:27:31.498945,2025-11-25 20:27:31.498946,0
191,5,53,,390,2025-11-25 20:27:31.498947,2025-11-25 20:27:31.498948,0
191,2,1753,,391,2025-11-25 20:27:31.498949,2025-11-25 20:27:31.498950,0
192,5,1512,,392,2025-11-25 20:27:31.498951,2025-11-25 20:27:31.498952,0
192,2,756,,393,2025-11-25 20:27:31.498953,2025-11-25 20:27:31.498954,0
193,1,553,,394,2025-11-25 20:27:31.498955,2025-11-25 20:27:31.498956,0
193,5,1717,,395,2025-11-25 20:27:31.498957,2025-11-25 20:27:31.498958,0
193,2,1951,,396,2025-11-25 20:27:31.498959,2025-11-25 20:27:31.498960,0
194,6,648,,397,2025-11-25 20:27:31.498961,2025-11-25 20:27:31.498962,0
194,2,853,,398,2025-11-25 20:27:31.498963,2025-11-25 20:27:31.498964,0
195,5,401,,399,2025-11-25 20:27:31.498965,2025-11-25 20:27:31.498966,0
195,2,172,,400,2025-11-25 20:27:31.498967,2025-11-25 20:27:31.498968,0
195,3,1212,,401,2025-11-25 20:27:31.498969,2025-11-25 20:27:31.498970,0
196,3,206,,402,2025-11-25 20:27:31.498971,2025-11-25 20:27:31.498972,0
196,6,1403,,403,2025-11-25 20:27:31.498973,2025-11-25 20:27:31.498974,0
197,5,745,,404,2025-11-25 20:27:31.498975,2025-11-25 20:27:31.498976,0
197,4,110,,405,2025-11-25 20:27:31.498977,2025-11-25 20:27:31.498978,0
198,3,1532,,406,2025-11-25 20:27:31.498979,2025-11-25 20:27:31.498980,0
198,1,583,,407,2025-11-25 20:27:31.498981,2025-11-25 20:27:31.498982,0
199,5,1660,,408,2025-11-25 20:27:31.498983,2025-11-25 20:27:31.498984,0
199,1,421,,409,2025-11-25 20:27:31.498985,2025-11-25 20:27:31.498986,0
199,6,674,,410,2025-11-25 20:27:31.498987,2025-11-25 20:27:31.498988,0
200,3,656,,411,2025-11-25 20:27:31.498989,2025-11-25 20:27:31.498990,0
200,5,1350,,412,2025-11-25 20:27:31.498991,2025-11-25 20:27:31.498992,0
200,4,1504,,413,2025-11-25 20:27:31.498993,2025-11-25 20:27:31.498994,0
201,3,1696,,414,2025-11-25 20:27:31.654033,2025-11-25 20:27:31.654036,0
201,1,1021,,415,2025-11-25 20:27:31.654037,2025-11-25 20:27:31.654039,0
201,2,794,,416,2025-11-25 20:27:31.654040,2025-11-25 20:27:31.654041,0
202,3,877,,417,2025-11-25 20:27:31.654042,2025-11-25 20:27:31.654043,0
203,5,1721,,418,2025-11-25 20:27:31.654044,2025-11-25 20:27:31.654045,0
203,2,355,,419,2025-11-25 20:27:31.654046,2025-11-25 20:27:31.654047,0
203,1,113,,420,2025-11-25 20:27:31.654048,2025-11-25 20:27:31.654049,0
204,1,1158,,421,2025-11-25 20:27:31.654050,2025-11-25 20:27:31.654051,0
204,6,1065,,422,2025-11-25 20:27:31.654052,2025-11-25 20:27:31.654053,0
204,2,187,,423,2025-11-25 20:27:31.654054,2025-11-25 20:27:31.654055,0
205,2,1158,,424,2025-11-25 20:27:31.654056,2025-11-25 20:27:31.654057,0
205,3,398,,425,2025-11-25 20:27:31.654058,2025-11-25 20:27:31.654059,0
206,2,769,,426,2025-11-25 20:27:31.654060,2025-11-25 20:27:31.654061,0
206,4,1526,,427,2025-11-25 20:27:31.654062,2025-11-25 20:27:31.654063,0
206,5,736,,428,2025-11-25 20:27:31.654064,2025-11-25 20:27:31.654065,0
207,6,891,,429,2025-11-25 20:27:31.654066,2025-11-25 20:27:31.654067,0
208,6,942,,430,2025-11-25 20:27:31.654068,2025-11-25 20:27:31.654069,0
208,2,1002,,431,2025-11-25 20:27:31.654070,2025-11-25 20:27:31.654071,0
208,1,731,,432,2025-11-25 20:27:31.654072,2025-11-25 20:27:31.654073,0
209,3,1521,,433,2025-11-25 20:27:31.654074,2025-11-25 20:27:31.654075,0
209,5,177,,434,2025-11-25 20:27:31.654076,2025-11-25 20:27:31.654077,0
210,3,1047,,435,2025-11-25 20:27:31.654078,2025-11-25 20:27:31.654079,0
210,4,397,,436,2025-11-25 20:27:31.654080,2025-11-25 20:27:31.654081,0
211,3,1186,,437,2025-11-25 20:27:31.654082,2025-11-25 20:27:31.654083,0
212,1,1412,,438,2025-11-25 20:27:31.654084,2025-11-25 20:27:31.654085,0
212,6,1526,,439,2025-11-25 20:27:31.654086,2025-11-25 20:27:31.654087,0
212,3,169,,440,2025-11-25 20:27:31.654088,2025-11-25 20:27:31.654089,0
213,5,1804,,441,2025-11-25 20:27:31.654090,2025-11-25 20:27:31.654091,0
213,4,642,,442,2025-11-25 20:27:31.654092,2025-11-25 20:27:31.654093,0
214,2,1551,,443,2025-11-25 20:27:31.654094,2025-11-25 20:27:31.654095,0
214,3,198,,444,2025-11-25 20:27:31.654096,2025-11-25 20:27:31.654097,0
214,4,1467,,445,2025-11-25 20:27:31.654098,2025-11-25 20:27:31.654099,0
215,5,1160,,446,2025-11-25 20:27:31.654100,2025-11-25 20:27:31.654101,0
215,2,1843,,447,2025-11-25 20:27:31.654102,2025-11-25 20:27:31.654103,0
215,1,1658,,448,2025-11-25 20:27:31.654104,2025-11-25 20:27:31.654105,0
216,6,1428,,449,2025-11-25 20:27:31.654106,2025-11-25 20:27:31.654107,0
217,2,1197,,450,2025-11-25 20:27:31.654108,2025-11-25 20:27:31.654109,0
217,3,505,,451,2025-11-25 20:27:31.654110,2025-11-25 20:27:31.654111,0
218,5,1074,,452,2025-11-25 20:27:31.654113,2025-11-25 20:27:31.654113,0
218,6,299,,453,2025-11-25 20:27:31.654115,2025-11-25 20:27:31.654115,0
219,4,1993,,454,2025-11-25 20:27:31.654117,2025-11-25 20:27:31.654117,0
219,3,1848,,455,2025-11-25 20:27:31.654119,2025-11-25 20:27:31.654120,0
219,2,1003,,456,2025-11-25 20:27:31.654121,2025-11-25 20:27:31.654122,0
220,6,1996,,457,2025-11-25 20:27:31.654123,2025-11-25 20:27:31.654124,0
220,2,820,,458,2025-11-25 20:27:31.654125,2025-11-25 20:27:31.654126,0
221,3,1936,,459,2025-11-25 20:27:31.654127,2025-11-25 20:27:31.654128,0
221,2,1825,,460,2025-11-25 20:27:31.654129,2025-11-25 20:27:31.654130,0
221,4,1473,,461,2025-11-25 20:27:31.654131,2025-11-25 20:27:31.654132,0
222,2,1568,,462,2025-11-25 20:27:31.654133,2025-11-25 20:27:31.654134,0
223,3,1462,,463,2025-11-25 20:27:31.654135,2025-11-25 20:27:31.654136,0
223,1,1603,,464,2025-11-25 20:27:31.654137,2025-11-25 20:27:31.654138,0
224,3,1953,,465,2025-11-25 20:27:31.654139,2025-11-25 20:27:31.654140,0
225,3,1418,,466,2025-11-25 20:27:31.654141,2025-11-25 20:27:31.654142,0
225,6,313,,467,2025-11-25 20:27:31.654143,2025-11-25 20:27:31.654144,0
226,4,1582,,468,2025-11-25 20:27:31.654145,2025-11-25 20:27:31.654146,0
226,3,1709,,469,2025-11-25 20:27:31.654147,2025-11-25 20:27:31.654148,0
227,2,1762,,470,2025-11-25 20:27:31.654149,2025-11-25 20:27:31.654150,0
227,4,647,,471,2025-11-25 20:27:31.654151,2025-11-25 20:27:31.654152,0
228,3,1503,,472,2025-11-25 20:27:31.654153,2025-11-25 20:27:31.654153,0
228,2,1293,,473,2025-11-25 20:27:31.654155,2025-11-25 20:27:31.654155,0
229,5,1251,,474,2025-11-25 20:27:31.654156,2025-11-25 20:27:31.654157,0
229,1,721,,475,2025-11-25 20:27:31.654158,2025-11-25 20:27:31.654159,0
230,2,1664,,476,2025-11-25 20:27:31.654160,2025-11-25 20:27:31.654161,0
230,6,1379,,477,2025-11-25 20:27:31.654162,2025-11-25 20:27:31.654163,0
231,3,93,,478,2025-11-25 20:27:31.654164,2025-11-25 20:27:31.654165,0
232,4,1497,,479,2025-11-25 20:27:31.654168,2025-11-25 20:27:31.654169,0
232,5,710,,480,2025-11-25 20:27:31.654170,2025-11-25 20:27:31.654171,0
232,3,1500,,481,2025-11-25 20:27:31.654172,2025-11-25 20:27:31.654173,0
233,2,1087,,482,2025-11-25 20:27:31.654174,2025-11-25 20:27:31.654175,0
234,6,1679,,483,2025-11-25 20:27:31.654176,2025-11-25 20:27:31.654177,0
234,4,1482,,484,2025-11-25 20:27:31.654178,2025-11-25 20:27:31.654179,0
234,2,1736,,485,2025-11-25 20:27:31.654180,2025-11-25 20:27:31.654181,0
235,3,1779,,486,2025-11-25 20:27:31.654182,2025-11-25 20:27:31.654183,0
235,2,1342,,487,2025-11-25 20:27:31.654185,2025-11-25 20:27:31.654185,0
235,4,1056,,488,2025-11-25 20:27:31.654187,2025-11-25 20:27:31.654187,0
236,3,297,,489,2025-11-25 20:27:31.654189,2025-11-25 20:27:31.654189,0
237,2,1925,,490,2025-11-25 20:27:31.654191,2025-11-25 20:27:31.654191,0
238,5,489,,491,2025-11-25 20:27:31.654193,2025-11-25 20:27:31.654193,0
238,3,1986,,492,2025-11-25 20:27:31.654195,2025-11-25 20:27:31.654195,0
238,1,1989,,493,2025-11-25 20:27:31.654197,2025-11-25 20:27:31.654197,0
239,4,790,,494,2025-11-25 20:27:31.654199,2025-11-25 20:27:31.654199,0
239,6,583,,495,2025-11-25 20:27:31.654200,2025-11-25 20:27:31.654201,0
239,3,77,,496,2025-11-25 20:27:31.654203,2025-11-25 20:27:31.654203,0
240,5,1599,,497,2025-11-25 20:27:31.654205,2025-11-25 20:27:31.654205,0
240,3,1383,,498,2025-11-25 20:27:31.654206,2025-11-25 20:27:31.654207,0
240,4,434,,499,2025-11-25 20:27:31.654208,2025-11-25 20:27:31.654209,0
241,4,616,,500,2025-11-25 20:27:31.654211,2025-11-25 20:27:31.654211,0
242,6,1229,,501,2025-11-25 20:27:31.654212,2025-11-25 20:27:31.654213,0
242,2,101,,502,2025-11-25 20:27:31.654214,2025-11-25 20:27:31.654215,0
243,2,1819,,503,2025-11-25 20:27:31.654216,2025-11-25 20:27:31.654217,0
243,1,947,,504,2025-11-25 20:27:31.654218,2025-11-25 20:27:31.654219,0
243,3,1831,,505,2025-11-25 20:27:31.654221,2025-11-25 20:27:31.654221,0
244,2,1130,,506,2025-11-25 20:27:31.654223,2025-11-25 20:27:31.654224,0
245,5,140,,507,2025-11-25 20:27:31.654225,2025-11-25 20:27:31.654226,0
246,2,770,,508,2025-11-25 20:27:31.654227,2025-11-25 20:27:31.654228,0
247,2,497,,509,2025-11-25 20:27:31.654229,2025-11-25 20:27:31.654230,0
247,4,1290,,510,2025-11-25 20:27:31.654231,2025-11-25 20:27:31.654232,0
247,3,566,,511,2025-11-25 20:27:31.654233,2025-11-25 20:27:31.654234,0
248,3,1130,,512,2025-11-25 20:27:31.654235,2025-11-25 20:27:31.654236,0
248,5,1704,,513,2025-11-25 20:27:31.654237,2025-11-25 20:27:31.654238,0
248,6,997,,514,2025-11-25 20:27:31.654239,2025-11-25 20:27:31.654240,0
249,1,453,,515,2025-11-25 20:27:31.654241,2025-11-25 20:27:31.654242,0
249,6,1592,,516,2025-11-25 20:27:31.654243,2025-11-25 20:27:31.654244,0
249,4,1414,,517,2025-11-25 20:27:31.654245,2025-11-25 20:27:31.654246,0
250,4,136,,518,2025-11-25 20:27:31.654247,2025-11-25 20:27:31.654248,0
251,1,495,,519,2025-11-25 20:27:31.654249,2025-11-25 20:27:31.654250,0
252,3,457,,520,2025-11-25 20:27:31.654251,2025-11-25 20:27:31.654252,0
253,4,1989,,521,2025-11-25 20:27:31.654253,2025-11-25 20:27:31.654254,0
253,6,1990,,522,2025-11-25 20:27:31.654255,2025-11-25 20:27:31.654256,0
254,6,1996,,523,2025-11-25 20:27:31.654257,2025-11-25 20:27:31.654258,0
255,6,1951,,524,2025-11-25 20:27:31.654259,2025-11-25 20:27:31.654260,0
256,3,738,,525,2025-11-25 20:27:31.654261,2025-11-25 20:27:31.654262,0
257,2,850,,526,2025-11-25 20:27:31.654263,2025-11-25 20:27:31.654264,0
258,3,990,,527,2025-11-25 20:27:31.654265,2025-11-25 20:27:31.654266,0
258,2,77,,528,2025-11-25 20:27:31.654267,2025-11-25 20:27:31.654268,0
259,2,1967,,529,2025-11-25 20:27:31.654269,2025-11-25 20:27:31.654270,0
259,1,456,,530,2025-11-25 20:27:31.654271,2025-11-25 20:27:31.654272,0
259,4,596,,531,2025-11-25 20:27:31.654273,2025-11-25 20:27:31.654274,0
260,6,1915,,532,2025-11-25 20:27:31.654275,2025-11-25 20:27:31.654276,0
260,4,1282,,533,2025-11-25 20:27:31.654277,2025-11-25 20:27:31.654278,0
261,6,708,,534,2025-11-25 20:27:31.654279,2025-11-25 20:27:31.654280,0
261,4,736,,535,2025-11-25 20:27:31.654281,2025-11-25 20:27:31.654282,0
261,3,1230,,536,2025-11-25 20:27:31.654283,2025-11-25 20:27:31.654284,0
262,3,1871,,537,2025-11-25 20:27:31.654285,2025-11-25 20:27:31.654286,0
263,2,697,,538,2025-11-25 20:27:31.654287,2025-11-25 20:27:31.654288,0
263,5,1795,,539,2025-11-25 20:27:31.654289,2025-11-25 20:27:31.654290,0
264,3,125,,540,2025-11-25 20:27:31.654291,2025-11-25 20:27:31.654291,0
265,6,1309,,541,2025-11-25 20:27:31.654293,2025-11-25 20:27:31.654293,0
265,3,1156,,542,2025-11-25 20:27:31.654295,2025-11-25 20:27:31.654295,0
266,3,1859,,543,2025-11-25 20:27:31.654296,2025-11-25 20:27:31.654297,0
267,2,1034,,544,2025-11-25 20:27:31.654298,2025-11-25 20:27:31.654299,0
267,6,1624,,545,2025-11-25 20:27:31.654300,2025-11-25 20:27:31.654301,0
268,5,853,,546,2025-11-25 20:27:31.654302,2025-11-25 20:27:31.654303,0
268,6,823,,547,2025-11-25 20:27:31.654304,2025-11-25 20:27:31.654305,0
268,2,1364,,548,2025-11-25 20:27:31.654306,2025-11-25 20:27:31.654307,0
269,3,1212,,549,2025-11-25 20:27:31.654308,2025-11-25 20:27:31.654309,0
270,6,1962,,550,2025-11-25 20:27:31.654310,2025-11-25 20:27:31.654311,0
270,3,1603,,551,2025-11-25 20:27:31.654312,2025-11-25 20:27:31.654313,0
270,1,1714,,552,2025-11-25 20:27:31.654314,2025-11-25 20:27:31.654315,0
271,5,146,,553,2025-11-25 20:27:31.654316,2025-11-25 20:27:31.654317,0
271,2,924,,554,2025-11-25 20:27:31.654318,2025-11-25 20:27:31.654319,0
272,4,348,,555,2025-11-25 20:27:31.654320,2025-11-25 20:27:31.654321,0
272,2,1776,,556,2025-11-25 20:27:31.654322,2025-11-25 20:27:31.654323,0
273,5,858,,557,2025-11-25 20:27:31.654324,2025-11-25 20:27:31.654325,0
273,6,221,,558,2025-11-25 20:27:31.654326,2025-11-25 20:27:31.654327,0
273,3,747,,559,2025-11-25 20:27:31.654328,2025-11-25 20:27:31.654329,0
274,2,572,,560,2025-11-25 20:27:31.654330,2025-11-25 20:27:31.654331,0
274,6,1628,,561,2025-11-25 20:27:31.654332,2025-11-25 20:27:31.654333,0
274,1,1566,,562,2025-11-25 20:27:31.654334,2025-11-25 20:27:31.654335,0
275,3,440,,563,2025-11-25 20:27:31.654336,2025-11-25 20:27:31.654337,0
275,6,207,,564,2025-11-25 20:27:31.654338,2025-11-25 20:27:31.654339,0
275,2,1749,,565,2025-11-25 20:27:31.654340,2025-11-25 20:27:31.654341,0
276,3,1489,,566,2025-11-25 20:27:31.654342,2025-11-25 20:27:31.654343,0
277,3,1568,,567,2025-11-25 20:27:31.654344,2025-11-25 20:27:31.654345,0
277,1,278,,568,2025-11-25 20:27:31.654346,2025-11-25 20:27:31.654347,0
277,6,262,,569,2025-11-25 20:27:31.654348,2025-11-25 20:27:31.654349,0
278,1,271,,570,2025-11-25 20:27:31.654350,2025-11-25 20:27:31.654351,0
279,2,959,,571,2025-11-25 20:27:31.654352,2025-11-25 20:27:31.654353,0
279,3,529,,572,2025-11-25 20:27:31.654354,2025-11-25 20:27:31.654355,0
279,5,908,,573,2025-11-25 20:27:31.654357,2025-11-25 20:27:31.654357,0
280,6,1844,,574,2025-11-25 20:27:31.654359,2025-11-25 20:27:31.654360,0
280,1,1408,,575,2025-11-25 20:27:31.654361,2025-11-25 20:27:31.654362,0
281,3,1073,,576,2025-11-25 20:27:31.654363,2025-11-25 20:27:31.654364,0
281,1,735,,577,2025-11-25 20:27:31.654365,2025-11-25 20:27:31.654366,0
282,3,1644,,578,2025-11-25 20:27:31.654367,2025-11-25 20:27:31.654368,0
282,1,442,,579,2025-11-25 20:27:31.654369,2025-11-25 20:27:31.654370,0
283,3,1665,,580,2025-11-25 20:27:31.654371,2025-11-25 20:27:31.654372,0
283,6,1561,,581,2025-11-25 20:27:31.654373,2025-11-25 20:27:31.654374,0
283,1,1470,,582,2025-11-25 20:27:31.654375,2025-11-25 20:27:31.654376,0
284,6,1981,,583,2025-11-25 20:27:31.654377,2025-11-25 20:27:31.654378,0
284,3,1937,,584,2025-11-25 20:27:31.654379,2025-11-25 20:27:31.654380,0
284,4,1371,,585,2025-11-25 20:27:31.654381,2025-11-25 20:27:31.654382,0
285,6,184,,586,2025-11-25 20:27:31.654383,2025-11-25 20:27:31.654384,0
286,3,1871,,587,2025-11-25 20:27:31.654385,2025-11-25 20:27:31.654386,0
286,2,650,,588,2025-11-25 20:27:31.654387,2025-11-25 20:27:31.654388,0
286,6,1938,,589,2025-11-25 20:27:31.654389,2025-11-25 20:27:31.654389,0
287,5,726,,590,2025-11-25 20:27:31.654390,2025-11-25 20:27:31.654391,0
288,1,921,,591,2025-11-25 20:27:31.654392,2025-11-25 20:27:31.654394,0
289,3,1393,,592,2025-11-25 20:27:31.654395,2025-11-25 20:27:31.654396,0
290,5,1003,,593,2025-11-25 20:27:31.654397,2025-11-25 20:27:31.654398,0
290,1,1333,,594,2025-11-25 20:27:31.654399,2025-11-25 20:27:31.654400,0
291,4,409,,595,2025-11-25 20:27:31.654401,2025-11-25 20:27:31.654402,0
292,6,1510,,596,2025-11-25 20:27:31.654403,2025-11-25 20:27:31.654404,0
293,4,1979,,597,2025-11-25 20:27:31.654405,2025-11-25 20:27:31.654405,0
293,5,1460,,598,2025-11-25 20:27:31.654407,2025-11-25 20:27:31.654407,0
293,6,170,,599,2025-11-25 20:27:31.654408,2025-11-25 20:27:31.654409,0
294,4,1699,,600,2025-11-25 20:27:31.654410,2025-11-25 20:27:31.654411,0
295,6,700,,601,2025-11-25 20:27:31.654412,2025-11-25 20:27:31.654413,0
295,1,1904,,602,2025-11-25 20:27:31.654415,2025-11-25 20:27:31.654415,0
295,2,1933,,603,2025-11-25 20:27:31.654417,2025-11-25 20:27:31.654418,0
296,2,1416,,604,2025-11-25 20:27:31.654419,2025-11-25 20:27:31.654420,0
296,4,1514,,605,2025-11-25 20:27:31.654421,2025-11-25 20:27:31.654422,0
297,1,592,,606,2025-11-25 20:27:31.654423,2025-11-25 20:27:31.654424,0
297,3,939,,607,2025-11-25 20:27:31.654425,2025-11-25 20:27:31.654426,0
297,4,1632,,608,2025-11-25 20:27:31.654427,2025-11-25 20:27:31.654428,0
298,2,1814,,609,2025-11-25 20:27:31.654429,2025-11-25 20:27:31.654430,0
299,2,1596,,610,2025-11-25 20:27:31.654431,2025-11-25 20:27:31.654432,0
299,5,1857,,611,2025-11-25 20:27:31.654433,2025-11-25 20:27:31.654434,0
300,1,952,,612,2025-11-25 20:27:31.654435,2025-11-25 20:27:31.654436,0
300,5,1997,,613,2025-11-25 20:27:31.654437,2025-11-25 20:27:31.654438,0
301,5,1134,,614,2025-11-25 20:27:31.751918,2025-11-25 20:27:31.751921,0
301,2,250,,615,2025-11-25 20:27:31.751923,2025-11-25 20:27:31.751924,0
301,4,322,,616,2025-11-25 20:27:31.751926,2025-11-25 20:27:31.751927,0
302,1,226,,617,2025-11-25 20:27:31.751928,2025-11-25 20:27:31.751929,0
302,3,1578,,618,2025-11-25 20:27:31.751930,2025-11-25 20:27:31.751931,0
302,6,1013,,619,2025-11-25 20:27:31.751932,2025-11-25 20:27:31.751933,0
303,4,641,,620,2025-11-25 20:27:31.751934,2025-11-25 20:27:31.751935,0
304,2,1320,,621,2025-11-25 20:27:31.751936,2025-11-25 20:27:31.751937,0
304,5,632,,622,2025-11-25 20:27:31.751938,2025-11-25 20:27:31.751939,0
304,4,603,,623,2025-11-25 20:27:31.751941,2025-11-25 20:27:31.751942,0
305,4,1126,,624,2025-11-25 20:27:31.751943,2025-11-25 20:27:31.751944,0
305,3,1989,,625,2025-11-25 20:27:31.751945,2025-11-25 20:27:31.751946,0
305,5,1585,,626,2025-11-25 20:27:31.751947,2025-11-25 20:27:31.751948,0
306,5,371,,627,2025-11-25 20:27:31.751949,2025-11-25 20:27:31.751950,0
306,3,1644,,628,2025-11-25 20:27:31.751951,2025-11-25 20:27:31.751952,0
307,3,974,,629,2025-11-25 20:27:31.751953,2025-11-25 20:27:31.751954,0
307,1,763,,630,2025-11-25 20:27:31.751955,2025-11-25 20:27:31.751956,0
308,1,115,,631,2025-11-25 20:27:31.751957,2025-11-25 20:27:31.751958,0
308,3,531,,632,2025-11-25 20:27:31.751959,2025-11-25 20:27:31.751960,0
308,5,1603,,633,2025-11-25 20:27:31.751961,2025-11-25 20:27:31.751962,0
