transaction_code,move_type,product_id,warehouse_id,qty_change,balance_after,operator_id,remark,id,created_at,updated_at,is_deleted
INIT-#ca0d28-98,inbound,99,2,1710,1710,1,系统初始化入库,195,2025-11-25 20:27:31.393542,2025-11-25 20:27:31.393543,0
INIT-#183c87-98,inbound,99,3,191,191,1,系统初始化入库,196,2025-11-25 20:27:31.393544,2025-11-25 20:27:31.393545,0
INIT-#91bd79-99,inbound,100,3,1413,1413,1,系统初始化入库,197,2025-11-25 20:27:31.393546,2025-11-25 20:27:31.393547,0
INIT-#b0b28e-100,inbound,101,1,1030,1030,1,系统初始化入库,198,2025-11-25 20:27:31.489645,2025-11-25 20:27:31.489649,0
INIT-#b9398d-101,inbound,102,4,1369,1369,1,系统初始化入库,199,2025-11-25 20:27:31.489650,2025-11-25 20:27:31.489651,0
INIT-#96a7a2-102,inbound,103,3,1885,1885,1,系统初始化入库,200,2025-11-25 20:27:31.489652,2025-11-25 20:27:31.489654,0
INIT-#5b9244-102,inbound,103,5,1410,1410,1,系统初始化入库,201,2025-11-25 20:27:31.489655,2025-11-25 20:27:31.489656,0
INIT-#bcd28d-103,inbound,104,3,512,512,1,系统初始化入库,202,2025-11-25 20:27:31.489657,2025-11-25 20:27:31.489658,0
INIT-#a870f4-103,inbound,104,1,253,253,1,系统初始化入库,203,2025-11-25 20:27:31.489659,2025-11-25 20:27:31.489660,0
INIT-#4e5a11-104,inbound,105,4,1568,1568,1,系统初始化入库,204,2025-11-25 20:27:31.489661,2025-11-25 20:27:31.489661,0
INIT-#c52191-104,inbound,105,3,1573,1573,1,系统初始化入库,205,2025-11-25 20:27:31.489663,2025-11-25 20:27:31.489663,0
INIT-#0606f9-105,inbound,106,3,1099,1099,1,系统初始化入库,206,2025-11-25 20:27:31.489665,2025-11-25 20:27:31.489665,0
INIT-#45682d-106,inbound,107,6,468,468,1,系统初始化入库,207,2025-11-25 20:27:31.489667,2025-11-25 20:27:31.489667,0
INIT-#33b5ad-106,inbound,107,4,298,298,1,系统初始化入库,208,2025-11-25 20:27:31.489668,2025-11-25 20:27:31.489669,0
INIT-#18518b-106,inbound,107,1,554,554,1,系统初始化入库,209,2025-11-25 20:27:31.489670,2025-11-25 20:27:31.489671,0
INIT-#663fe9-107,inbound,108,3,1784,1784,1,系统初始化入库,210,2025-11-25 20:27:31.489672,2025-11-25 20:27:31.489673,0
INIT-#394ab3-107,inbound,108,5,1736,1736,1,系统初始化入库,211,2025-11-25 20:27:31.489674,2025-11-25 20:27:31.489675,0
INIT-#614ec0-108,inbound,109,2,1519,1519,1,系统初始化入库,212,2025-11-25 20:27:31.489676,2025-11-25 20:27:31.489677,0
INIT-#a41a15-109,inbound,110,3,1178,1178,1,系统初始化入库,213,2025-11-25 20:27:31.489678,2025-11-25 20:27:31.489679,0
INIT-#24af0a-109,inbound,110,5,1716,1716,1,系统初始化入库,214,2025-11-25 20:27:31.489680,2025-11-25 20:27:31.489681,0
INIT-#a88e64-109,inbound,110,1,1504,1504,1,系统初始化入库,215,2025-11-25 20:27:31.489682,2025-11-25 20:27:31.489683,0
INIT-#45074e-110,inbound,111,5,1199,1199,1,系统初始化入库,216,2025-11-25 20:27:31.489684,2025-11-25 20:27:31.489685,0
INIT-#85d29c-110,inbound,111,6,694,694,1,系统初始化入库,217,2025-11-25 20:27:31.489686,2025-11-25 20:27:31.489687,0
INIT-#7287f8-110,inbound,111,4,1088,1088,1,系统初始化入库,218,2025-11-25 20:27:31.489688,2025-11-25 20:27:31.489689,0
INIT-#3d1283-111,inbound,112,2,1794,1794,1,系统初始化入库,219,2025-11-25 20:27:31.489690,2025-11-25 20:27:31.489691,0
INIT-#cfa231-111,inbound,112,1,1509,1509,1,系统初始化入库,220,2025-11-25 20:27:31.489692,2025-11-25 20:27:31.489692,0
INIT-#b33480-112,inbound,113,2,1666,1666,1,系统初始化入库,221,2025-11-25 20:27:31.489693,2025-11-25 20:27:31.489694,0
INIT-#6c92eb-112,inbound,113,5,1582,1582,1,系统初始化入库,222,2025-11-25 20:27:31.489695,2025-11-25 20:27:31.489696,0
INIT-#78e8af-112,inbound,113,4,1712,1712,1,系统初始化入库,223,2025-11-25 20:27:31.489697,2025-11-25 20:27:31.489698,0
INIT-#e4f65d-113,inbound,114,2,1222,1222,1,系统初始化入库,224,2025-11-25 20:27:31.489699,2025-11-25 20:27:31.489700,0
INIT-#90fd0d-114,inbound,115,3,1565,1565,1,系统初始化入库,225,2025-11-25 20:27:31.489701,2025-11-25 20:27:31.489702,0
INIT-#7bb895-115,inbound,116,3,1469,1469,1,系统初始化入库,226,2025-11-25 20:27:31.489703,2025-11-25 20:27:31.489704,0
INIT-#50a43e-115,inbound,116,5,317,317,1,系统初始化入库,227,2025-11-25 20:27:31.489705,2025-11-25 20:27:31.489706,0
INIT-#e1cd98-115,inbound,116,1,946,946,1,系统初始化入库,228,2025-11-25 20:27:31.489707,2025-11-25 20:27:31.489708,0
INIT-#bafb34-116,inbound,117,1,1582,1582,1,系统初始化入库,229,2025-11-25 20:27:31.489709,2025-11-25 20:27:31.489710,0
INIT-#6d485c-116,inbound,117,3,603,603,1,系统初始化入库,230,2025-11-25 20:27:31.489711,2025-11-25 20:27:31.489712,0
INIT-#9b6bca-116,inbound,117,2,237,237,1,系统初始化入库,231,2025-11-25 20:27:31.489713,2025-11-25 20:27:31.489714,0
INIT-#72fa29-117,inbound,118,3,1259,1259,1,系统初始化入库,232,2025-11-25 20:27:31.489715,2025-11-25 20:27:31.489715,0
INIT-#a3c74d-117,inbound,118,2,1877,1877,1,系统初始化入库,233,2025-11-25 20:27:31.489716,2025-11-25 20:27:31.489717,0
INIT-#ea8806-118,inbound,119,3,342,342,1,系统初始化入库,234,2025-11-25 20:27:31.489718,2025-11-25 20:27:31.489719,0
INIT-#19802a-118,inbound,119,1,461,461,1,系统初始化入库,235,2025-11-25 20:27:31.489720,2025-11-25 20:27:31.489721,0
INIT-#87ef0e-118,inbound,119,5,1695,1695,1,系统初始化入库,236,2025-11-25 20:27:31.489722,2025-11-25 20:27:31.489723,0
INIT-#0fc32e-119,inbound,120,1,1142,1142,1,系统初始化入库,237,2025-11-25 20:27:31.489724,2025-11-25 20:27:31.489725,0
INIT-#ec5db2-119,inbound,120,4,1253,1253,1,系统初始化入库,238,2025-11-25 20:27:31.489726,2025-11-25 20:27:31.489727,0
INIT-#bfedb0-119,inbound,120,6,116,116,1,系统初始化入库,239,2025-11-25 20:27:31.489728,2025-11-25 20:27:31.489729,0
INIT-#97b8b1-120,inbound,121,2,1693,1693,1,系统初始化入库,240,2025-11-25 20:27:31.489730,2025-11-25 20:27:31.489731,0
INIT-#586228-120,inbound,121,1,1475,1475,1,系统初始化入库,241,2025-11-25 20:27:31.489732,2025-11-25 20:27:31.489733,0
INIT-#9b14ab-121,inbound,122,4,966,966,1,系统初始化入库,242,2025-11-25 20:27:31.489734,2025-11-25 20:27:31.489735,0
INIT-#a5f6a5-121,inbound,122,3,442,442,1,系统初始化入库,243,2025-11-25 20:27:31.489736,2025-11-25 20:27:31.489737,0
INIT-#4b9c07-121,inbound,122,1,1449,1449,1,系统初始化入库,244,2025-11-25 20:27:31.489738,2025-11-25 20:27:31.489738,0
INIT-#b1f4c0-122,inbound,123,5,1084,1084,1,系统初始化入库,245,2025-11-25 20:27:31.489740,2025-11-25 20:27:31.489740,0
INIT-#660f9f-122,inbound,123,2,1856,1856,1,系统初始化入库,246,2025-11-25 20:27:31.489741,2025-11-25 20:27:31.489742,0
INIT-#48618b-123,inbound,124,5,159,159,1,系统初始化入库,247,2025-11-25 20:27:31.489743,2025-11-25 20:27:31.489744,0
INIT-#c5bce9-123,inbound,124,2,1135,1135,1,系统初始化入库,248,2025-11-25 20:27:31.489745,2025-11-25 20:27:31.489746,0
INIT-#a84bc5-123,inbound,124,3,152,152,1,系统初始化入库,249,2025-11-25 20:27:31.489747,2025-11-25 20:27:31.489748,0
INIT-#acf5d9-124,inbound,125,4,1384,1384,1,系统初始化入库,250,2025-11-25 20:27:31.489749,2025-11-25 20:27:31.489750,0
INIT-#759bed-124,inbound,125,2,1421,1421,1,系统初始化入库,251,2025-11-25 20:27:31.489751,2025-11-25 20:27:31.489752,0
INIT-#8771ce-125,inbound,126,3,81,81,1,系统初始化入库,252,2025-11-25 20:27:31.489753,2025-11-25 20:27:31.489754,0
INIT-#9fc34c-125,inbound,126,5,357,357,1,系统初始化入库,253,2025-11-25 20:27:31.489755,2025-11-25 20:27:31.489756,0
INIT-#9639f2-126,inbound,127,6,1711,1711,1,系统初始化入库,254,2025-11-25 20:27:31.489757,2025-11-25 20:27:31.489758,0
INIT-#3a290a-127,inbound,128,5,1797,1797,1,系统初始化入库,255,2025-11-25 20:27:31.489759,2025-11-25 20:27:31.489760,0
INIT-#6d463b-127,inbound,128,6,1339,1339,1,系统初始化入库,256,2025-11-25 20:27:31.489761,2025-11-25 20:27:31.489762,0
INIT-#00f145-128,inbound,129,1,512,512,1,系统初始化入库,257,2025-11-25 20:27:31.489763,2025-11-25 20:27:31.489764,0
INIT-#67c841-128,inbound,129,5,983,983,1,系统初始化入库,258,2025-11-25 20:27:31.489765,2025-11-25 20:27:31.489766,0
INIT-#1acc17-129,inbound,130,6,582,582,1,系统初始化入库,259,2025-11-25 20:27:31.489767,2025-11-25 20:27:31.489767,0
INIT-#58194a-129,inbound,130,4,1424,1424,1,系统初始化入库,260,2025-11-25 20:27:31.489769,2025-11-25 20:27:31.489769,0
INIT-#722bdd-129,inbound,130,5,553,553,1,系统初始化入库,261,2025-11-25 20:27:31.489770,2025-11-25 20:27:31.489771,0
INIT-#da4c9c-130,inbound,131,4,740,740,1,系统初始化入库,262,2025-11-25 20:27:31.489772,2025-11-25 20:27:31.489773,0
INIT-#33f92b-130,inbound,131,3,63,63,1,系统初始化入库,263,2025-11-25 20:27:31.489774,2025-11-25 20:27:31.489775,0
INIT-#fd119c-130,inbound,131,5,1015,1015,1,系统初始化入库,264,2025-11-25 20:27:31.489776,2025-11-25 20:27:31.489777,0
INIT-#62ffb8-131,inbound,132,1,1522,1522,1,系统初始化入库,265,2025-11-25 20:27:31.489778,2025-11-25 20:27:31.489779,0
INIT-#04cc5c-131,inbound,132,5,115,115,1,系统初始化入库,266,2025-11-25 20:27:31.489780,2025-11-25 20:27:31.489781,0
INIT-#e24199-131,inbound,132,4,1216,1216,1,系统初始化入库,267,2025-11-25 20:27:31.489782,2025-11-25 20:27:31.489783,0
INIT-#579a08-132,inbound,133,5,1391,1391,1,系统初始化入库,268,2025-11-25 20:27:31.489784,2025-11-25 20:27:31.489785,0
INIT-#f7c499-132,inbound,133,3,1859,1859,1,系统初始化入库,269,2025-11-25 20:27:31.489786,2025-11-25 20:27:31.489787,0
INIT-#d43057-132,inbound,133,1,1959,1959,1,系统初始化入库,270,2025-11-25 20:27:31.489788,2025-11-25 20:27:31.489789,0
INIT-#5cabf9-133,inbound,134,4,1336,1336,1,系统初始化入库,271,2025-11-25 20:27:31.489790,2025-11-25 20:27:31.489791,0
INIT-#81860b-133,inbound,134,3,1909,1909,1,系统初始化入库,272,2025-11-25 20:27:31.489792,2025-11-25 20:27:31.489793,0
INIT-#83cc44-134,inbound,135,5,1900,1900,1,系统初始化入库,273,2025-11-25 20:27:31.489794,2025-11-25 20:27:31.489794,0
INIT-#5c55fc-134,inbound,135,4,902,902,1,系统初始化入库,274,2025-11-25 20:27:31.489796,2025-11-25 20:27:31.489796,0
INIT-#f4bf65-135,inbound,136,2,1033,1033,1,系统初始化入库,275,2025-11-25 20:27:31.489797,2025-11-25 20:27:31.489798,0
INIT-#5d8c48-135,inbound,136,3,963,963,1,系统初始化入库,276,2025-11-25 20:27:31.489799,2025-11-25 20:27:31.489800,0
INIT-#b51ad2-135,inbound,136,5,480,480,1,系统初始化入库,277,2025-11-25 20:27:31.489801,2025-11-25 20:27:31.489802,0
INIT-#b05314-136,inbound,137,2,799,799,1,系统初始化入库,278,2025-11-25 20:27:31.489803,2025-11-25 20:27:31.489804,0
INIT-#e8a0b7-136,inbound,137,1,1237,1237,1,系统初始化入库,279,2025-11-25 20:27:31.489805,2025-11-25 20:27:31.489806,0
INIT-#0c8f49-137,inbound,138,1,1851,1851,1,系统初始化入库,280,2025-11-25 20:27:31.489807,2025-11-25 20:27:31.489808,0
INIT-#73f825-137,inbound,138,4,1366,1366,1,系统初始化入库,281,2025-11-25 20:27:31.489809,2025-11-25 20:27:31.489810,0
INIT-#c04e01-138,inbound,139,2,88,88,1,系统初始化入库,282,2025-11-25 20:27:31.489811,2025-11-25 20:27:31.489812,0
INIT-#1a4190-138,inbound,139,4,585,585,1,系统初始化入库,283,2025-11-25 20:27:31.489813,2025-11-25 20:27:31.489814,0
INIT-#b0d0e5-138,inbound,139,3,366,366,1,系统初始化入库,284,2025-11-25 20:27:31.489815,2025-11-25 20:27:31.489816,0
INIT-#312718-139,inbound,140,4,84,84,1,系统初始化入库,285,2025-11-25 20:27:31.489817,2025-11-25 20:27:31.489818,0
INIT-#c18f6d-140,inbound,141,4,610,610,1,系统初始化入库,286,2025-11-25 20:27:31.489819,2025-11-25 20:27:31.489820,0
INIT-#902c29-140,inbound,141,6,210,210,1,系统初始化入库,287,2025-11-25 20:27:31.489821,2025-11-25 20:27:31.489822,0
INIT-#78a08c-141,inbound,142,3,123,123,1,系统初始化入库,288,2025-11-25 20:27:31.489823,2025-11-25 20:27:31.489824,0
INIT-#c2b800-141,inbound,142,4,1480,1480,1,系统初始化入库,289,2025-11-25 20:27:31.489825,2025-11-25 20:27:31.489826,0
INIT-#cb19e1-141,inbound,142,6,104,104,1,系统初始化入库,290,2025-11-25 20:27:31.489827,2025-11-25 20:27:31.489828,0
INIT-#9a8295-142,inbound,143,6,959,959,1,系统初始化入库,291,2025-11-25 20:27:31.489829,2025-11-25 20:27:31.489830,0
INIT-#29633b-142,inbound,143,3,1601,1601,1,系统初始化入库,292,2025-11-25 20:27:31.489831,2025-11-25 20:27:31.489832,0
INIT-#40907e-142,inbound,143,1,774,774,1,系统初始化入库,293,2025-11-25 20:27:31.489833,2025-11-25 20:27:31.489834,0
INIT-#801cf0-143,inbound,144,6,1159,1159,1,系统初始化入库,294,2025-11-25 20:27:31.489835,2025-11-25 20:27:31.489836,0
INIT-#0c0222-143,inbound,144,1,942,942,1,系统初始化入库,295,2025-11-25 20:27:31.489837,2025-11-25 20:27:31.489838,0
INIT-#df24cb-143,inbound,144,2,1501,1501,1,系统初始化入库,296,2025-11-25 20:27:31.489840,2025-11-25 20:27:31.489841,0
INIT-#378de1-144,inbound,145,1,1366,1366,1,系统初始化入库,297,2025-11-25 20:27:31.489842,2025-11-25 20:27:31.489843,0
INIT-#499b16-144,inbound,145,2,675,675,1,系统初始化入库,298,2025-11-25 20:27:31.489844,2025-11-25 20:27:31.489844,0
INIT-#083f5b-144,inbound,145,4,648,648,1,系统初始化入库,299,2025-11-25 20:27:31.489846,2025-11-25 20:27:31.489847,0
INIT-#ae4547-145,inbound,146,3,195,195,1,系统初始化入库,300,2025-11-25 20:27:31.489848,2025-11-25 20:27:31.489848,0
INIT-#f2b41c-145,inbound,146,2,721,721,1,系统初始化入库,301,2025-11-25 20:27:31.489850,2025-11-25 20:27:31.489850,0
INIT-#69fb98-145,inbound,146,4,631,631,1,系统初始化入库,302,2025-11-25 20:27:31.489851,2025-11-25 20:27:31.489852,0
INIT-#31bd4b-146,inbound,147,2,272,272,1,系统初始化入库,303,2025-11-25 20:27:31.489853,2025-11-25 20:27:31.489854,0
INIT-#21fe26-147,inbound,148,3,504,504,1,系统初始化入库,304,2025-11-25 20:27:31.489855,2025-11-25 20:27:31.489856,0
INIT-#1ea7c3-147,inbound,148,6,228,228,1,系统初始化入库,305,2025-11-25 20:27:31.489857,2025-11-25 20:27:31.489858,0
INIT-#57a27f-148,inbound,149,3,1602,1602,1,系统初始化入库,306,2025-11-25 20:27:31.489859,2025-11-25 20:27:31.489860,0
INIT-#c9c0dc-149,inbound,150,6,659,659,1,系统初始化入库,307,2025-11-25 20:27:31.489861,2025-11-25 20:27:31.489862,0
INIT-#ce7861-150,inbound,151,6,1391,1391,1,系统初始化入库,308,2025-11-25 20:27:31.489863,2025-11-25 20:27:31.489864,0
INIT-#a4aafc-150,inbound,151,2,394,394,1,系统初始化入库,309,2025-11-25 20:27:31.489865,2025-11-25 20:27:31.489866,0
INIT-#797d6e-151,inbound,152,5,384,384,1,系统初始化入库,310,2025-11-25 20:27:31.489867,2025-11-25 20:27:31.489868,0
INIT-#1eef58-152,inbound,153,1,213,213,1,系统初始化入库,311,2025-11-25 20:27:31.489869,2025-11-25 20:27:31.489870,0
INIT-#3e988c-152,inbound,153,4,359,359,1,系统初始化入库,312,2025-11-25 20:27:31.489871,2025-11-25 20:27:31.489872,0
INIT-#d9367a-153,inbound,154,4,809,809,1,系统初始化入库,313,2025-11-25 20:27:31.489873,2025-11-25 20:27:31.489874,0
INIT-#395612-153,inbound,154,6,1902,1902,1,系统初始化入库,314,2025-11-25 20:27:31.489875,2025-11-25 20:27:31.489876,0
INIT-#e4b379-154,inbound,155,4,413,413,1,系统初始化入库,315,2025-11-25 20:27:31.489877,2025-11-25 20:27:31.489878,0
INIT-#b14bec-155,inbound,156,3,1138,1138,1,系统初始化入库,316,2025-11-25 20:27:31.489879,2025-11-25 20:27:31.489879,0
INIT-#784186-155,inbound,156,4,1307,1307,1,系统初始化入库,317,2025-11-25 20:27:31.489881,2025-11-25 20:27:31.489881,0
INIT-#e55a9c-155,inbound,156,6,895,895,1,系统初始化入库,318,2025-11-25 20:27:31.489883,2025-11-25 20:27:31.489883,0
INIT-#ed0cd9-156,inbound,157,5,772,772,1,系统初始化入库,319,2025-11-25 20:27:31.489884,2025-11-25 20:27:31.489885,0
INIT-#f8beca-156,inbound,157,1,253,253,1,系统初始化入库,320,2025-11-25 20:27:31.489887,2025-11-25 20:27:31.489887,0
INIT-#7f552c-156,inbound,157,6,1720,1720,1,系统初始化入库,321,2025-11-25 20:27:31.489888,2025-11-25 20:27:31.489889,0
INIT-#c67035-157,inbound,158,6,1427,1427,1,系统初始化入库,322,2025-11-25 20:27:31.489890,2025-11-25 20:27:31.489891,0
INIT-#073bf7-158,inbound,159,3,761,761,1,系统初始化入库,323,2025-11-25 20:27:31.489892,2025-11-25 20:27:31.489893,0
INIT-#49344e-158,inbound,159,6,482,482,1,系统初始化入库,324,2025-11-25 20:27:31.489894,2025-11-25 20:27:31.489895,0
INIT-#ba4f1a-158,inbound,159,2,651,651,1,系统初始化入库,325,2025-11-25 20:27:31.489896,2025-11-25 20:27:31.489897,0
INIT-#6ed46c-159,inbound,160,3,942,942,1,系统初始化入库,326,2025-11-25 20:27:31.489898,2025-11-25 20:27:31.489899,0
INIT-#7d268c-160,inbound,161,3,95,95,1,系统初始化入库,327,2025-11-25 20:27:31.489900,2025-11-25 20:27:31.489901,0
INIT-#96b92b-160,inbound,161,1,1636,1636,1,系统初始化入库,328,2025-11-25 20:27:31.489902,2025-11-25 20:27:31.489903,0
INIT-#2d3b45-160,inbound,161,2,1554,1554,1,系统初始化入库,329,2025-11-25 20:27:31.489904,2025-11-25 20:27:31.489905,0
INIT-#74117c-161,inbound,162,6,94,94,1,系统初始化入库,330,2025-11-25 20:27:31.489906,2025-11-25 20:27:31.489907,0
INIT-#80d7f1-161,inbound,162,1,883,883,1,系统初始化入库,331,2025-11-25 20:27:31.489908,2025-11-25 20:27:31.489909,0
INIT-#1178eb-161,inbound,162,3,759,759,1,系统初始化入库,332,2025-11-25 20:27:31.489910,2025-11-25 20:27:31.489911,0
INIT-#2fe5d2-162,inbound,163,4,1003,1003,1,系统初始化入库,333,2025-11-25 20:27:31.489912,2025-11-25 20:27:31.489913,0
INIT-#8ec428-163,inbound,164,5,1193,1193,1,系统初始化入库,334,2025-11-25 20:27:31.489914,2025-11-25 20:27:31.489914,0
INIT-#790262-163,inbound,164,1,1984,1984,1,系统初始化入库,335,2025-11-25 20:27:31.489915,2025-11-25 20:27:31.489916,0
INIT-#d20260-164,inbound,165,4,943,943,1,系统初始化入库,336,2025-11-25 20:27:31.489917,2025-11-25 20:27:31.489918,0
INIT-#26d3d8-164,inbound,165,6,1755,1755,1,系统初始化入库,337,2025-11-25 20:27:31.489919,2025-11-25 20:27:31.489920,0
INIT-#53387a-165,inbound,166,4,894,894,1,系统初始化入库,338,2025-11-25 20:27:31.489921,2025-11-25 20:27:31.489922,0
INIT-#1d0ca9-165,inbound,166,6,1598,1598,1,系统初始化入库,339,2025-11-25 20:27:31.489923,2025-11-25 20:27:31.489924,0
INIT-#1ba083-165,inbound,166,2,1328,1328,1,系统初始化入库,340,2025-11-25 20:27:31.489925,2025-11-25 20:27:31.489926,0
INIT-#7d5f16-166,inbound,167,1,1380,1380,1,系统初始化入库,341,2025-11-25 20:27:31.489927,2025-11-25 20:27:31.489928,0
INIT-#608f17-166,inbound,167,4,837,837,1,系统初始化入库,342,2025-11-25 20:27:31.489929,2025-11-25 20:27:31.489930,0
INIT-#43ecc7-167,inbound,168,6,1928,1928,1,系统初始化入库,343,2025-11-25 20:27:31.489931,2025-11-25 20:27:31.489932,0
INIT-#d33bc4-168,inbound,169,4,98,98,1,系统初始化入库,344,2025-11-25 20:27:31.489933,2025-11-25 20:27:31.489934,0
INIT-#6d050a-169,inbound,170,3,1949,1949,1,系统初始化入库,345,2025-11-25 20:27:31.489935,2025-11-25 20:27:31.489936,0
INIT-#ea3c43-169,inbound,170,5,861,861,1,系统初始化入库,346,2025-11-25 20:27:31.489937,2025-11-25 20:27:31.489938,0
INIT-#e41f4b-170,inbound,171,3,1348,1348,1,系统初始化入库,347,2025-11-25 20:27:31.489939,2025-11-25 20:27:31.489940,0
INIT-#9c2478-170,inbound,171,4,1000,1000,1,系统初始化入库,348,2025-11-25 20:27:31.489941,2025-11-25 20:27:31.489941,0
INIT-#062ec9-171,inbound,172,4,1516,1516,1,系统初始化入库,349,2025-11-25 20:27:31.489942,2025-11-25 20:27:31.489943,0
INIT-#b86625-171,inbound,172,2,637,637,1,系统初始化入库,350,2025-11-25 20:27:31.489944,2025-11-25 20:27:31.489945,0
INIT-#ef7dfe-171,inbound,172,5,1617,1617,1,系统初始化入库,351,2025-11-25 20:27:31.489946,2025-11-25 20:27:31.489947,0
INIT-#6b6c39-172,inbound,173,6,1423,1423,1,系统初始化入库,352,2025-11-25 20:27:31.489948,2025-11-25 20:27:31.489949,0
INIT-#0c5ee3-172,inbound,173,5,412,412,1,系统初始化入库,353,2025-11-25 20:27:31.489950,2025-11-25 20:27:31.489951,0
INIT-#118f27-173,inbound,174,6,879,879,1,系统初始化入库,354,2025-11-25 20:27:31.489952,2025-11-25 20:27:31.489953,0
INIT-#687541-173,inbound,174,1,929,929,1,系统初始化入库,355,2025-11-25 20:27:31.489954,2025-11-25 20:27:31.489955,0
INIT-#07466a-173,inbound,174,5,1465,1465,1,系统初始化入库,356,2025-11-25 20:27:31.489956,2025-11-25 20:27:31.489957,0
INIT-#e74829-174,inbound,175,3,246,246,1,系统初始化入库,357,2025-11-25 20:27:31.489958,2025-11-25 20:27:31.489959,0
INIT-#45dea9-174,inbound,175,4,1932,1932,1,系统初始化入库,358,2025-11-25 20:27:31.489960,2025-11-25 20:27:31.489961,0
INIT-#4e49d3-175,inbound,176,5,1239,1239,1,系统初始化入库,359,2025-11-25 20:27:31.489962,2025-11-25 20:27:31.489963,0
INIT-#6bb2fe-175,inbound,176,3,453,453,1,系统初始化入库,360,2025-11-25 20:27:31.489964,2025-11-25 20:27:31.489965,0
INIT-#e4486d-176,inbound,177,5,1493,1493,1,系统初始化入库,361,2025-11-25 20:27:31.489966,2025-11-25 20:27:31.489967,0
INIT-#37a425-176,inbound,177,1,1639,1639,1,系统初始化入库,362,2025-11-25 20:27:31.489968,2025-11-25 20:27:31.489968,0
INIT-#6c46dc-177,inbound,178,6,1706,1706,1,系统初始化入库,363,2025-11-25 20:27:31.489970,2025-11-25 20:27:31.489970,0
INIT-#91d2ce-177,inbound,178,3,783,783,1,系统初始化入库,364,2025-11-25 20:27:31.489971,2025-11-25 20:27:31.489972,0
INIT-#28f6d6-177,inbound,178,4,789,789,1,系统初始化入库,365,2025-11-25 20:27:31.489973,2025-11-25 20:27:31.489974,0
INIT-#0ead8b-178,inbound,179,3,194,194,1,系统初始化入库,366,2025-11-25 20:27:31.489975,2025-11-25 20:27:31.489976,0
INIT-#a61561-178,inbound,179,6,1326,1326,1,系统初始化入库,367,2025-11-25 20:27:31.489977,2025-11-25 20:27:31.489978,0
